"uc_id","title","category_id","category_name","subcategory_id","subcategory_name","criticality","difficulty","monitoring_type","splunk_pillar","regulations","app_ta","html_url","json_url"
"UC-22.8.32","SOC 2 CC6.7 — System boundary & data-transmission control: unapproved egress destinations","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","high","`index=netfw` sourcetype=pan:traffic; ASN/country enrichment via `asn_country.csv`; approved-egress registry `approved_egress.csv`.","['Compliance', 'Security']","security","DORA,ISO/IEC 27001,PCI-DSS,SOC-2","['Network_Traffic']","/uc/UC-22.8.32/","/uc/UC-22.8.32/index.json"
"UC-22.8.33","SOC 2 CC7.1 — System-operations monitoring: uptime attestation and alert-noise governance","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","high","`index=monitoring` sourcetype=heartbeat:agent; `index=alerts` sourcetype=opsgenie:alert; CMDB lookup `cmdb_ci_list.csv`.","['Compliance', 'Availability']","both","DORA,ISO/IEC 27001,NIST 800-53,SOC-2","['Performance', 'Alerts']","/uc/UC-22.8.33/","/uc/UC-22.8.33/index.json"
"UC-22.8.34","SOC 2 CC7.3 — Evaluated events: threshold breaches without documented rationale","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","medium","`index=notable` (ES notable); `index=soar` sourcetype=phantom:incident.","['Compliance', 'Security']","security","DORA,ISO/IEC 27001,SOC-2","['Alerts']","/uc/UC-22.8.34/","/uc/UC-22.8.34/index.json"
"UC-22.8.35","SOC 2 CC7.4 — Incident response: post-incident review completion SLA","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","high","`index=soar` sourcetype=phantom:incident; `index=ticketing` sourcetype=jira:issue (PIR project).","['Compliance', 'Security']","security","DORA,ISO/IEC 27001,SOC-2","['Ticket_Management']","/uc/UC-22.8.35/","/uc/UC-22.8.35/index.json"
"UC-22.8.36","SOC 2 CC1.1 — Integrity and ethical values: code-of-conduct acknowledgement trail","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","medium","`index=hr` sourcetype=hr:employee (active roster); `index=hr` sourcetype=lms:acknowledgement; policy-version lookup `coc_versions.csv`.","['Compliance']","security","ISO/IEC 27001,SOC-2","['N/A']","/uc/UC-22.8.36/","/uc/UC-22.8.36/index.json"
"UC-22.8.37","SOC 2 CC9.1 — Risk-mitigation activity: vendor-risk action closure SLA","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","medium","`index=grc` sourcetype=servicenow:vendor_risk; vendor register lookup `vendor_register.csv`.","['Compliance']","security","DORA,ISO/IEC 27001,SOC-2","['Change']","/uc/UC-22.8.37/","/uc/UC-22.8.37/index.json"
"UC-22.8.38","SOC 2 C1.1 — Confidentiality: sensitive-data exposure at the egress boundary","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","high","`index=dlp` sourcetype=symantec:dlp OR sourcetype=microsoft:purview:dlp; approved-destination lookup `approved_egress.csv`.","['Compliance', 'Security']","security","HIPAA Security Rule,ISO/IEC 27001,PCI-DSS,SOC-2","['Data Loss Prevention']","/uc/UC-22.8.38/","/uc/UC-22.8.38/index.json"
"UC-22.8.39","SOC 2 P1.1 — Privacy notice: consent-record freshness for privacy-notice version changes","22","Regulatory and Compliance Frameworks","22.8","— SOC 2 (extended clauses)","medium","`index=consent` sourcetype=onetrust:consent; privacy-notice version lookup `privacy_notice_versions.csv`.","['Compliance']","security","GDPR,SOC-2,UK GDPR","['N/A']","/uc/UC-22.8.39/","/uc/UC-22.8.39/index.json"
"UC-22.8.4","SOC 2 Control Environment and Board-Level Attestation Workflow","22","Regulatory and Compliance Frameworks","22.8","SOC 2","medium","`index=itsm` `sourcetype=""snow:sc_req_item""` (number, cat_item, state, closed_at, opened_at, assigned_to, u_control_id)","['Compliance', 'Security']","security","SOC 2","['N/A']","/uc/UC-22.8.4/","/uc/UC-22.8.4/index.json"
"UC-22.8.5","SOC 2 Risk Assessment — Change-Induced Emergency Pattern Monitoring","22","Regulatory and Compliance Frameworks","22.8","SOC 2","high","`index=itsm` `sourcetype=""snow:change_request""` (number, type, risk, start_date, end_date, state, short_description, u_emergency_flag)","['Compliance', 'Security']","security","SOC 2","['Change']","/uc/UC-22.8.5/","/uc/UC-22.8.5/index.json"
"UC-22.8.6","SOC 2 Processing Integrity — Financial Batch Job Reconciliation Exceptions","22","Regulatory and Compliance Frameworks","22.8","SOC 2","critical","`index=finance` `sourcetype=""_json""` `source=""http:batch_recon""` (batch_id, records_total, records_failed, amount_total, amount_exception, pipeline, _time)","['Compliance', 'Security']","security","SOC 2","['N/A']","/uc/UC-22.8.6/","/uc/UC-22.8.6/index.json"
"UC-22.8.7","SOC 2 Privacy — Consent Log Integrity and Downstream Propagation Checks","22","Regulatory and Compliance Frameworks","22.8","SOC 2","high","`index=privacy` `sourcetype=""_json""` `source=""http:consent_store""` (profile_id, consent_email_marketing, updated_epoch_ms); `index=marketing` `sourcetype=""_json""` `source=""http:campaign_send""` (profile_id, channel, send_epoch_ms, campaign_id)","['Compliance', 'Security']","security","GDPR,SOC 2","['N/A']","/uc/UC-22.8.7/","/uc/UC-22.8.7/index.json"
"UC-22.8.8","SOC 2 Fraud Risk and Anomalous Privileged Activity Correlation","22","Regulatory and Compliance Frameworks","22.8","SOC 2","critical","`index=windows` `sourcetype=""WinEventLog:Security""` (EventCode, TargetUserName, _time, LogonType); `index=_audit` `action=search` (user, search, _time)","['Compliance', 'Security']","security","SOC 2","['Authentication']","/uc/UC-22.8.8/","/uc/UC-22.8.8/index.json"
"UC-22.8.9","SOC 2 CC1 — Board and Committee ICT Oversight Evidence Trail","22","Regulatory and Compliance Frameworks","22.8","SOC 2","high","`index=governance` `sourcetype=""grc:board_evidence""` (evidence_id, committee, topic, decision, evidence_date, owner, status); optional `index=itsm` `sourcetype=""snow:task""` for remediation tasks linked by `evidence_id`","['Compliance', 'Governance']","observability","SOC 2","['N/A']","/uc/UC-22.8.9/","/uc/UC-22.8.9/index.json"
"UC-22.9.1","Compliance Posture Score Trending","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","high","`index=compliance` OR `index=grc` `sourcetype IN (""compliance:framework_score"",""grc:posture"")` — fields `framework`, `overall_score`, `_time`","['Compliance']","observability","ISO 27001,NIST CSF","['N/A']","/uc/UC-22.9.1/","/uc/UC-22.9.1/index.json"
"UC-22.9.10","Compliance Trending — Weighted Compliance Posture Composite and Driver Attribution","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","high","`index=compliance` `sourcetype=""posture:domain_score""` (domain, score_0_100, weight, as_of_date)","['Compliance']","observability","ISO 27001,SOC 2","['N/A']","/uc/UC-22.9.10/","/uc/UC-22.9.10/index.json"
"UC-22.9.2","Audit Finding Closure Rate Trending","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","high","`index=grc` OR `index=compliance` `sourcetype=""grc:audit_finding""` — `finding_id`, `status`, `closed_time` or `remediated_time`, `_time`","['Compliance']","observability","ISO 27001,NIST CSF","['N/A']","/uc/UC-22.9.2/","/uc/UC-22.9.2/index.json"
"UC-22.9.3","Control Effectiveness Trending","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","high","`index=compliance` `sourcetype IN (""compliance:control_test"",""nessus:sc:compliance"",""qualys:policy"")` — `control_domain`, `test_result` or `status`, `_time`","['Compliance']","observability","ISO 27001,NIST CSF","['Vulnerabilities (when Tenable/Qualys maps to CIM); otherwise N/A']","/uc/UC-22.9.3/","/uc/UC-22.9.3/index.json"
"UC-22.9.4","Regulatory Incident Response Time Trending","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","medium","`` `notable` `` — filter with `tag`/`category`/`rule_name` for compliance/regulatory work; fields `closed_time`, `_time`","['Compliance']","security","GDPR,NIS2","['N/A']","/uc/UC-22.9.4/","/uc/UC-22.9.4/index.json"
"UC-22.9.5","Policy Violation Volume Trending","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","medium","`index=compliance` OR `index=sec` `sourcetype IN (""dlp:violation"",""policy:enforcement"",""ms:o365:management"")` — `violation_category`, `PolicyName`, `Workload`; optional `sourcetype=""qualys:*""` / `sourcetype=""nessus:*""` for encryption posture drift correlated to policy","['Compliance', 'Security']","security","ISO 27001,NIST CSF","['N/A']","/uc/UC-22.9.5/","/uc/UC-22.9.5/index.json"
"UC-22.9.6","Compliance Trending — SOC 2 Control Test Pass Rate vs Prior Quarter Baseline","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","medium","`index=compliance` `sourcetype=""grc:control_test""` (framework, control_id, test_result, test_date, period_label)","['Compliance']","security","ISO 27001,SOC 2","['N/A']","/uc/UC-22.9.6/","/uc/UC-22.9.6/index.json"
"UC-22.9.7","Compliance Trending — ISO 27001 Statement of Applicability Control Exception Burn-Down","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","high","`index=grc` `sourcetype=""iso:soa_exception""` (annex_control, exception_id, opened_date, target_close_date, status, framework=""ISO27001"")","['Compliance']","observability","ISO 27001","['N/A']","/uc/UC-22.9.7/","/uc/UC-22.9.7/index.json"
"UC-22.9.8","Compliance Trending — Auditor Evidence Pack Generation Volume and Deficiency Rate","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","medium","`index=grc` `sourcetype=""audit:evidence_pack""` (engagement_id, pack_id, created_ts, sent_ts, deficiency_flag, reviewer_comment_len)","['Compliance']","observability","SOC 2,SOX ITGC","['N/A']","/uc/UC-22.9.8/","/uc/UC-22.9.8/index.json"
"UC-22.9.9","Compliance Trending — Regulatory Change Feed Impact Score on In-Scope Controls","22","Regulatory and Compliance Frameworks","22.9","Compliance Trending","high","`index=grc` `sourcetype=""reg:change_item""` (item_id, jurisdiction, effective_date, summary_tokens, impacted_control_ids, impact_score, _time)","['Compliance']","observability","ISO 27001,SOC 2","['N/A']","/uc/UC-22.9.9/","/uc/UC-22.9.9/index.json"
"UC-23.1.1","Website Conversion Funnel Analysis","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","high","`index=web` `sourcetype=""access_combined""` (clientip, uri, status, referer, useragent, bytes, _time)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.1.1/","/uc/UC-23.1.1/index.json"
"UC-23.1.2","Shopping Cart Abandonment Rate and Recovery","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","high","`index=web` (web access logs), `index=app_events` (application event logs via HEC with cart and purchase events)","['Business']","observability","","['N/A']","/uc/UC-23.1.2/","/uc/UC-23.1.2/index.json"
"UC-23.1.3","Real-Time Page Load Performance Impact on Revenue","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","high","`index=web` `sourcetype=""access_combined""` (response_time, uri, status), `index=app_events` (purchase events with session linkage)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.1.3/","/uc/UC-23.1.3/index.json"
"UC-23.1.4","Customer Satisfaction Score (CSAT/NPS) Trend Dashboard","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","medium","`index=business` `sourcetype=""nps_survey""` (score, verbatim, channel, product, date), CRM data via DB Connect","['Business']","observability","","['N/A']","/uc/UC-23.1.4/","/uc/UC-23.1.4/index.json"
"UC-23.1.5","Customer Journey Cross-Channel Attribution","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","high","`index=web` (web visits), `index=app_events` (mobile app events), `index=business` (CRM interactions, call centre logs, email engagement, POS transactions)","['Business']","observability","","['N/A']","/uc/UC-23.1.5/","/uc/UC-23.1.5/index.json"
"UC-23.1.6","Mobile App Crash Rate and User Impact","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","high","`index=app_events` `sourcetype=""app:crash""` (app_version, os_version, device_model, user_id, crash_type, stack_trace)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.1.6/","/uc/UC-23.1.6/index.json"
"UC-23.1.7","Site Search Effectiveness and Zero-Result Rate","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","medium","`index=web` `sourcetype=""access_combined""` (uri, status, query), `index=app_events` `sourcetype=""site_search""` (search_term, result_count, clicked_result)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.1.7/","/uc/UC-23.1.7/index.json"
"UC-23.1.8","Form Abandonment and Field-Level Drop-Off","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","high","`index=app_events` `sourcetype=""form_analytics""` (form_id, field_name, event_type, session_id, dwell_ms)","['Business']","observability","","['N/A']","/uc/UC-23.1.8/","/uc/UC-23.1.8/index.json"
"UC-23.1.9","Third-Party Tag and API Latency Impact on Engagement","23","Business Analytics & Executive Intelligence","23.1","Customer Experience & Digital Analytics","medium","`index=app_events` `sourcetype=""rum:resource""` (session_id, resource_host, duration_ms, initiator_type), `index=app_events` `sourcetype=""app:ecommerce""` (session_id, event_type)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.1.9/","/uc/UC-23.1.9/index.json"
"UC-23.2.1","Sales Pipeline Velocity and Forecast Accuracy","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","critical","`index=business` `sourcetype=""dbx:crm_opportunities""` (opportunity_id, stage, amount, close_date, created_date, owner, probability, forecast_category)","['Business']","observability","","['N/A']","/uc/UC-23.2.1/","/uc/UC-23.2.1/index.json"
"UC-23.2.2","Revenue Recognition and Booking Trend","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","critical","`index=business` `sourcetype=""dbx:erp_orders""` (order_id, order_date, revenue, product_line, region, customer_id, order_status)","['Business']","observability","","['N/A']","/uc/UC-23.2.2/","/uc/UC-23.2.2/index.json"
"UC-23.2.3","Customer Churn Prediction and Early Warning","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","critical","`index=app_events` (product usage/login events), `index=business` (subscription data, support tickets, payment history)","['Business']","observability","","['N/A']","/uc/UC-23.2.3/","/uc/UC-23.2.3/index.json"
"UC-23.2.4","Subscription Renewal and Expansion Pipeline","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","high","`index=business` `sourcetype=""dbx:subscriptions""` (customer_id, subscription_id, renewal_date, arr, product_tier, usage_pct)","['Business']","observability","","['N/A']","/uc/UC-23.2.4/","/uc/UC-23.2.4/index.json"
"UC-23.2.5","Pricing and Discount Effectiveness Analysis","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","medium","`index=business` `sourcetype=""dbx:crm_opportunities""` (opportunity_id, amount, list_price, discount_pct, stage, product, region, owner)","['Business']","observability","","['N/A']","/uc/UC-23.2.5/","/uc/UC-23.2.5/index.json"
"UC-23.2.6","Quota Attainment and Capacity Coverage","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","critical","`index=business` `sourcetype=""dbx:crm_opportunities""` (owner, region, stage, amount, close_date), `sales_quota.csv` (owner, quarter, quota_amount)","['Business']","observability","","['N/A']","/uc/UC-23.2.6/","/uc/UC-23.2.6/index.json"
"UC-23.2.7","Average Contract Value and Deal Size Mix","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","medium","`index=business` `sourcetype=""dbx:crm_opportunities""` (opportunity_id, deal_type, amount, stage, product_line, close_date)","['Business']","observability","","['N/A']","/uc/UC-23.2.7/","/uc/UC-23.2.7/index.json"
"UC-23.2.8","Win–Loss Reason Coding and Competitive Rate","23","Business Analytics & Executive Intelligence","23.2","Revenue & Sales Operations","high","`index=business` `sourcetype=""dbx:crm_opportunities""` (stage, loss_reason, win_reason, competitor, amount, region)","['Business']","observability","","['N/A']","/uc/UC-23.2.8/","/uc/UC-23.2.8/index.json"
"UC-23.3.1","Marketing Campaign ROI by Channel","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","high","`index=business` (CRM opportunities with campaign source, ad spend data), `index=web` (UTM-tagged traffic)","['Business']","observability","","['N/A']","/uc/UC-23.3.1/","/uc/UC-23.3.1/index.json"
"UC-23.3.2","Lead-to-Revenue Funnel Conversion Rates","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","high","`index=business` `sourcetype=""dbx:crm_leads""` and `sourcetype=""dbx:crm_opportunities""`","['Business']","observability","","['N/A']","/uc/UC-23.3.2/","/uc/UC-23.3.2/index.json"
"UC-23.3.3","Email Campaign Performance and Engagement","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","medium","`index=business` `sourcetype=""email_engagement""` (campaign_id, event_type, recipient, timestamp)","['Business']","observability","","['N/A']","/uc/UC-23.3.3/","/uc/UC-23.3.3/index.json"
"UC-23.3.4","Website Traffic Source and SEO Performance","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","medium","`index=web` `sourcetype=""access_combined""` (clientip, uri, referer, status, bytes)","['Business']","observability","","['N/A']","/uc/UC-23.3.4/","/uc/UC-23.3.4/index.json"
"UC-23.3.5","Paid Media Cost Per Acquisition and Quality Score","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","high","`index=business` `sourcetype=""ad_spend""` (campaign_id, spend, impressions, clicks, date), `index=business` `sourcetype=""dbx:crm_leads""` (lead_id, campaign_id, status)","['Business']","observability","","['N/A']","/uc/UC-23.3.5/","/uc/UC-23.3.5/index.json"
"UC-23.3.6","Content Engagement and Lead Conversion Lift","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","medium","`index=web` `sourcetype=""access_combined""` (uri, clientip, status), `index=business` `sourcetype=""dbx:crm_leads""` (lead_id, landing_page, created_date)","['Business']","observability","","['N/A']","/uc/UC-23.3.6/","/uc/UC-23.3.6/index.json"
"UC-23.3.7","Webinar and Event Pipeline Contribution","23","Business Analytics & Executive Intelligence","23.3","Marketing Performance & Attribution","medium","`index=business` `sourcetype=""event_registration""` (event_id, registrant_id, attended_flag), `index=business` `sourcetype=""dbx:crm_opportunities""` (opportunity_id, campaign_source, amount, stage)","['Business']","observability","","['N/A']","/uc/UC-23.3.7/","/uc/UC-23.3.7/index.json"
"UC-23.4.1","Employee Attrition Analysis and Flight Risk","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","high","`index=business` `sourcetype=""dbx:hris_employees""` (employee_id, department, hire_date, termination_date, role, manager, location, tenure_months)","['Business']","observability","","['N/A']","/uc/UC-23.4.1/","/uc/UC-23.4.1/index.json"
"UC-23.4.2","Time-to-Hire and Recruiting Pipeline Health","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","medium","`index=business` `sourcetype=""dbx:ats_requisitions""` (req_id, title, department, opened_date, filled_date, stage, recruiter)","['Business']","observability","","['N/A']","/uc/UC-23.4.2/","/uc/UC-23.4.2/index.json"
"UC-23.4.3","Diversity and Inclusion Metrics Dashboard","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","medium","`index=business` `sourcetype=""dbx:hris_employees""` (employee_id, gender, ethnicity, age_band, role_level, department, hire_date, promotion_date)","['Business', 'Compliance']","observability","","['N/A']","/uc/UC-23.4.3/","/uc/UC-23.4.3/index.json"
"UC-23.4.4","Training Completion and Compliance Tracking","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","high","`index=business` `sourcetype=""lms_completion""` (employee_id, course_id, course_name, completion_date, due_date, status, mandatory)","['Compliance', 'Business']","observability","","['N/A']","/uc/UC-23.4.4/","/uc/UC-23.4.4/index.json"
"UC-23.4.5","Absence and Leave Pattern Monitoring","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","medium","`index=business` `sourcetype=""dbx:time_attendance""` (employee_id, department, absence_hours, date, absence_type)","['Business']","observability","","['N/A']","/uc/UC-23.4.5/","/uc/UC-23.4.5/index.json"
"UC-23.4.6","Internal Mobility and Promotion Velocity","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","medium","`index=business` `sourcetype=""dbx:hris_employees""` (employee_id, department, role, hire_date, promotion_date, job_change_type)","['Business']","observability","","['N/A']","/uc/UC-23.4.6/","/uc/UC-23.4.6/index.json"
"UC-23.4.7","Overtime Cost and Burnout Risk Indicator","23","Business Analytics & Executive Intelligence","23.4","HR & People Analytics","high","`index=business` `sourcetype=""dbx:time_attendance""` (employee_id, cost_centre, overtime_hours, pay_week, hourly_rate)","['Business']","observability","","['N/A']","/uc/UC-23.4.7/","/uc/UC-23.4.7/index.json"
"UC-23.5.1","Order-to-Cash Cycle Time and Bottleneck Analysis","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","high","`index=business` `sourcetype=""dbx:erp_orders""` (order_id, customer, stage, stage_timestamp, value)","['Business']","observability","","['N/A']","/uc/UC-23.5.1/","/uc/UC-23.5.1/index.json"
"UC-23.5.2","Inventory Level Monitoring and Stockout Risk","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","critical","`index=business` `sourcetype=""dbx:inventory""` (sku, warehouse, qty_on_hand, reorder_point, daily_demand_avg, lead_time_days)","['Business']","observability","","['N/A']","/uc/UC-23.5.2/","/uc/UC-23.5.2/index.json"
"UC-23.5.3","Supplier On-Time Delivery Performance","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","high","`index=business` `sourcetype=""dbx:purchase_orders""` (po_number, supplier, promised_date, actual_delivery_date, qty_ordered, qty_received)","['Business']","observability","","['N/A']","/uc/UC-23.5.3/","/uc/UC-23.5.3/index.json"
"UC-23.5.4","Delivery SLA Compliance and Last-Mile Performance","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","high","`index=business` `sourcetype=""dbx:shipments""` (shipment_id, carrier, promised_delivery, actual_delivery, origin, destination, service_level)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.5.4/","/uc/UC-23.5.4/index.json"
"UC-23.5.5","Perfect Order Rate and Customer Impact","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","high","`index=business` `sourcetype=""dbx:shipments""` (order_id, customer_tier, sla_met, damage_flag, short_ship_flag), `index=business` `sourcetype=""returns_log""` (order_id, return_reason)","['Business']","observability","","['N/A']","/uc/UC-23.5.5/","/uc/UC-23.5.5/index.json"
"UC-23.5.6","Capacity Utilisation vs Demand Forecast","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","high","`index=business` `sourcetype=""mes:throughput""` (line_id, units_produced, shift_date), `demand_forecast.csv` (line_id, week, forecast_units)","['Business']","observability","","['N/A']","/uc/UC-23.5.6/","/uc/UC-23.5.6/index.json"
"UC-23.5.7","Returns Rate and Reverse Logistics Cost","23","Business Analytics & Executive Intelligence","23.5","Supply Chain & Operations","medium","`index=business` `sourcetype=""returns_log""` (sku, return_date, refund_amount, reason_code), `index=business` `sourcetype=""dbx:shipments""` (sku, shipped_qty, ship_date)","['Business']","observability","","['N/A']","/uc/UC-23.5.7/","/uc/UC-23.5.7/index.json"
"UC-23.6.1","Accounts Receivable Aging and Cash Collection","23","Business Analytics & Executive Intelligence","23.6","Financial Operations & Procurement","high","`index=business` `sourcetype=""dbx:ar_invoices""` (invoice_id, customer, amount, invoice_date, due_date, payment_date, status)","['Business']","observability","","['N/A']","/uc/UC-23.6.1/","/uc/UC-23.6.1/index.json"
"UC-23.6.2","Expense Report Anomaly Detection","23","Business Analytics & Executive Intelligence","23.6","Financial Operations & Procurement","high","`index=business` `sourcetype=""expense_reports""` (report_id, employee_id, department, category, amount, expense_date, merchant, receipt_attached)","['Security', 'Business']","security","","['N/A']","/uc/UC-23.6.2/","/uc/UC-23.6.2/index.json"
"UC-23.6.3","Budget vs Actual Variance Tracking","23","Business Analytics & Executive Intelligence","23.6","Financial Operations & Procurement","high","`index=business` `sourcetype=""dbx:gl_transactions""` (cost_centre, gl_account, amount, period), `budget_plan.csv`","['Business']","observability","","['N/A']","/uc/UC-23.6.3/","/uc/UC-23.6.3/index.json"
"UC-23.6.4","Payment Processing Success Rate and Revenue Leakage","23","Business Analytics & Executive Intelligence","23.6","Financial Operations & Procurement","critical","`index=business` `sourcetype=""payment_gateway""` (transaction_id, amount, currency, payment_method, status, decline_reason, country)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.6.4/","/uc/UC-23.6.4/index.json"
"UC-23.6.5","Purchase Order Cycle Time and Maverick Spend","23","Business Analytics & Executive Intelligence","23.6","Financial Operations & Procurement","high","`index=business` `sourcetype=""dbx:purchase_orders""` (po_number, request_date, approved_date, supplier, preferred_flag, amount)","['Business']","observability","","['N/A']","/uc/UC-23.6.5/","/uc/UC-23.6.5/index.json"
"UC-23.6.6","Intercompany Reconciliation Exception Queue","23","Business Analytics & Executive Intelligence","23.6","Financial Operations & Procurement","high","`index=business` `sourcetype=""dbx:ic_reconciliation""` (ic_pair_id, entity_a, entity_b, amount_a, amount_b, status, posting_date)","['Business']","observability","","['N/A']","/uc/UC-23.6.6/","/uc/UC-23.6.6/index.json"
"UC-23.7.1","Support Ticket Volume and Resolution SLA Dashboard","23","Business Analytics & Executive Intelligence","23.7","Customer Support & Service Excellence","high","`index=itsm` `sourcetype=""snow:incident""` (number, opened_at, closed_at, state, priority, assignment_group, category, short_description)","['Performance', 'Business']","observability","","['N/A']","/uc/UC-23.7.1/","/uc/UC-23.7.1/index.json"
"UC-23.7.2","First Contact Resolution Rate and Escalation Patterns","23","Business Analytics & Executive Intelligence","23.7","Customer Support & Service Excellence","medium","`index=itsm` `sourcetype=""snow:incident""`, `index=business` `sourcetype=""support_interaction""` (interaction_id, ticket_id, channel, agent, transferred, escalated)","['Business']","observability","","['N/A']","/uc/UC-23.7.2/","/uc/UC-23.7.2/index.json"
"UC-23.7.3","Customer Effort Score and Support Channel Effectiveness","23","Business Analytics & Executive Intelligence","23.7","Customer Support & Service Excellence","medium","`index=business` `sourcetype=""support_survey""` (ticket_id, ces_score, channel, issue_type), `index=itsm` (ticket lifecycle data)","['Business']","observability","","['N/A']","/uc/UC-23.7.3/","/uc/UC-23.7.3/index.json"
"UC-23.7.4","Backlog Age and Breach Risk Forecast","23","Business Analytics & Executive Intelligence","23.7","Customer Support & Service Excellence","high","`index=itsm` `sourcetype=""snow:incident""` (number, opened_at, closed_at, priority, assignment_group)","['Performance', 'Business']","both","","['N/A']","/uc/UC-23.7.4/","/uc/UC-23.7.4/index.json"
"UC-23.7.5","Agent Occupancy and Schedule Adherence","23","Business Analytics & Executive Intelligence","23.7","Customer Support & Service Excellence","medium","`index=business` `sourcetype=""acd:agent_state""` (agent_id, state, duration_sec, queue), `agent_schedule.csv` (agent_id, scheduled_seconds, work_date)","['Business']","observability","","['N/A']","/uc/UC-23.7.5/","/uc/UC-23.7.5/index.json"
"UC-23.7.6","Knowledge Base Deflection and Self-Service ROI","23","Business Analytics & Executive Intelligence","23.7","Customer Support & Service Excellence","medium","`index=web` `sourcetype=""access_combined""` (uri, status, clientip), `index=itsm` `sourcetype=""snow:incident""` (category, opened_at)","['Business']","observability","","['N/A']","/uc/UC-23.7.6/","/uc/UC-23.7.6/index.json"
"UC-23.8.1","CEO/CFO Business Health Scorecard","23","Business Analytics & Executive Intelligence","23.8","Executive Dashboards & Business KPIs","critical","`index=business` (aggregated from revenue, customer, HR, and operational data), `executive_kpi_targets.csv`","['Business']","observability","","['N/A']","/uc/UC-23.8.1/","/uc/UC-23.8.1/index.json"
"UC-23.8.2","Operational Efficiency and Productivity Metrics","23","Business Analytics & Executive Intelligence","23.8","Executive Dashboards & Business KPIs","high","`index=business` (operational data), `index=app_events` (process automation logs)","['Business']","observability","","['N/A']","/uc/UC-23.8.2/","/uc/UC-23.8.2/index.json"
"UC-23.8.3","Business Risk Heatmap and Early Warning System","23","Business Analytics & Executive Intelligence","23.8","Executive Dashboards & Business KPIs","high","All business indexes (aggregated), `business_risk_thresholds.csv`","['Risk', 'Business']","security","","['N/A']","/uc/UC-23.8.3/","/uc/UC-23.8.3/index.json"
